id,label
35597,0
35598,0
35599,0
35600,1
35601,1
35602,0
35603,1
35604,0
35605,0
35606,1
35607,0
35608,0
35609,1
35610,0
35611,1
35612,0
35613,0
35614,1
35615,0
35616,1
35617,1
35618,1
35619,0
35620,0
35621,1
35622,1
35623,1
35624,1
35625,0
35626,1
35627,0
35628,0
35629,1
35630,0
35631,0
35632,1
35633,1
35634,0
35635,0
35636,1
35637,0
35638,1
35639,0
35640,1
35641,0
35642,1
35643,0
35644,1
35645,0
35646,1
35647,1
35648,1
35649,0
35650,1
35651,0
35652,0
35653,1
35654,1
35655,1
35656,0
35657,1
35658,0
35659,1
35660,0
35661,0
35662,0
35663,1
35664,0
35665,1
35666,0
35667,1
35668,0
35669,1
35670,0
35671,0
35672,1
35673,0
35674,0
35675,1
35676,0
35677,0
35678,0
35679,0
35680,1
35681,0
35682,0
35683,0
35684,0
35685,0
35686,1
35687,0
35688,0
35689,0
35690,1
35691,1
35692,0
35693,1
35694,1
35695,1
35696,0
35697,1
35698,1
35699,0
35700,0
35701,0
35702,1
35703,0
35704,1
35705,1
35706,0
35707,1
35708,0
35709,1
35710,0
35711,0
35712,0
35713,0
35714,1
35715,0
35716,1
35717,0
35718,0
35719,0
35720,1
35721,0
35722,0
35723,1
35724,0
35725,1
35726,0
35727,1
35728,0
35729,1
35730,0
35731,0
35732,0
35733,1
35734,0
35735,1
35736,0
35737,0
35738,0
35739,1
35740,1
35741,0
35742,1
35743,0
35744,1
35745,0
35746,0
35747,0
35748,1
35749,1
35750,0
35751,1
35752,0
35753,1
35754,0
35755,1
35756,0
35757,1
35758,0
35759,1
35760,1
35761,0
35762,1
35763,0
35764,0
35765,0
35766,1
35767,0
35768,0
35769,0
35770,0
35771,0
35772,1
35773,0
35774,0
35775,1
35776,1
35777,0
35778,0
35779,1
35780,0
35781,1
35782,0
35783,1
35784,0
35785,0
35786,0
35787,1
35788,0
35789,0
35790,1
35791,1
35792,1
35793,0
35794,0
35795,1
35796,0
35797,0
35798,1
35799,0
35800,0
35801,0
35802,0
35803,1
35804,0
35805,1
35806,0
35807,1
35808,0
35809,0
35810,1
35811,1
35812,0
35813,0
35814,1
35815,0
35816,1
35817,0
35818,0
35819,0
35820,1
35821,0
35822,0
35823,0
35824,1
35825,1
35826,1
35827,1
35828,1
35829,0
35830,1
35831,1
35832,1
35833,0
35834,0
35835,0
35836,1
35837,0
35838,1
35839,0
35840,1
35841,0
35842,0
35843,0
35844,1
35845,1
35846,0
35847,0
35848,0
35849,0
35850,1
35851,0
35852,0
35853,0
35854,1
35855,1
35856,0
35857,0
35858,0
35859,1
35860,0
35861,0
35862,0
35863,0
35864,1
35865,1
35866,1
35867,0
35868,0
35869,1
35870,0
35871,0
35872,0
35873,1
35874,0
35875,0
35876,0
35877,1
35878,0
35879,0
35880,0
35881,0
35882,0
35883,0
35884,0
35885,1
35886,1
35887,1
35888,1
35889,0
35890,1
35891,1
35892,0
35893,0
35894,0
35895,0
35896,0
35897,0
35898,0
35899,0
35900,0
35901,0
35902,1
35903,1
35904,0
35905,0
35906,1
35907,0
35908,0
35909,1
35910,0
35911,0
35912,1
35913,1
35914,0
35915,0
35916,0
35917,0
35918,0
35919,0
35920,0
35921,1
35922,1
35923,0
35924,1
35925,0
35926,1
35927,1
35928,1
35929,1
35930,1
35931,0
35932,1
35933,0
35934,1
35935,0
35936,0
35937,0
35938,1
35939,0
35940,0
35941,0
35942,0
35943,0
35944,0
35945,0
35946,0
35947,1
35948,1
35949,0
35950,0
35951,1
35952,1
35953,0
35954,0
35955,0
35956,1
35957,0
35958,1
35959,0
35960,1
35961,1
35962,1
35963,0
35964,1
35965,1
35966,1
35967,0
35968,1
35969,1
35970,1
35971,0
35972,1
35973,0
35974,0
35975,0
35976,0
35977,0
35978,1
35979,0
35980,0
35981,1
35982,0
35983,0
35984,0
35985,1
35986,1
35987,1
35988,0
35989,1
35990,0
35991,1
35992,1
35993,0
35994,1
35995,1
35996,0
35997,0
35998,1
35999,1
36000,1
36001,0
36002,0
36003,0
36004,1
36005,0
36006,0
36007,0
36008,0
36009,1
36010,1
36011,0
36012,1
36013,0
36014,0
36015,0
36016,0
36017,1
36018,0
36019,1
36020,1
36021,0
36022,0
36023,1
36024,1
36025,0
36026,1
36027,0
36028,1
36029,0
36030,0
36031,0
36032,0
36033,1
36034,0
36035,0
36036,0
36037,1
36038,1
36039,0
36040,0
36041,1
36042,1
36043,0
36044,0
36045,0
36046,0
36047,0
36048,1
36049,0
36050,1
36051,0
36052,1
36053,1
36054,0
36055,0
36056,1
36057,1
36058,1
36059,0
36060,1
36061,0
36062,1
36063,1
36064,0
36065,0
36066,1
36067,1
36068,0
36069,0
36070,1
36071,1
36072,1
36073,0
36074,0
36075,0
36076,0
36077,1
36078,0
36079,0
36080,1
36081,0
36082,0
36083,0
36084,1
36085,1
36086,0
36087,0
36088,1
36089,0
36090,0
36091,0
36092,0
36093,0
36094,0
36095,0
36096,1
36097,1
36098,0
36099,0
36100,1
36101,0
36102,0
36103,0
36104,1
36105,0
36106,0
36107,0
36108,1
36109,0
36110,0
36111,1
36112,0
36113,0
36114,0
36115,1
36116,0
36117,0
36118,1
36119,0
36120,0
36121,1
36122,0
36123,1
36124,1
36125,0
36126,0
36127,0
36128,0
36129,0
36130,0
36131,0
36132,0
36133,1
36134,0
36135,1
36136,1
36137,1
36138,1
36139,0
36140,0
36141,0
36142,1
36143,0
36144,0
36145,0
36146,0
36147,0
36148,0
36149,1
36150,1
36151,0
36152,1
36153,0
36154,0
36155,1
36156,0
36157,0
36158,1
36159,0
36160,1
36161,1
36162,0
36163,0
36164,0
36165,0
36166,1
36167,0
36168,1
36169,0
36170,1
36171,0
36172,1
36173,1
36174,0
36175,1
36176,0
36177,1
36178,1
36179,1
36180,0
36181,0
36182,0
36183,0
36184,1
36185,1
36186,0
36187,1
36188,1
36189,0
36190,0
36191,0
36192,0
36193,0
36194,1
36195,0
36196,1
36197,0
36198,0
36199,0
36200,0
36201,1
36202,0
36203,1
36204,1
36205,0
36206,1
36207,1
36208,0
36209,1
36210,1
36211,0
36212,0
36213,1
36214,0
36215,0
36216,0
36217,1
36218,0
36219,1
36220,0
36221,0
36222,0
36223,1
36224,0
36225,1
36226,1
36227,0
36228,1
36229,1
36230,1
36231,0
36232,0
36233,1
36234,1
36235,1
36236,0
36237,1
36238,0
36239,0
36240,1
36241,0
36242,0
36243,0
36244,0
36245,1
36246,0
36247,1
36248,0
36249,0
36250,1
36251,0
36252,0
36253,1
36254,0
36255,0
36256,0
36257,1
36258,0
36259,1
36260,1
36261,1
36262,1
36263,0
36264,1
36265,1
36266,1
36267,0
36268,0
36269,0
36270,1
36271,0
36272,0
36273,1
36274,1
36275,0
36276,0
36277,1
36278,1
36279,0
36280,0
36281,0
36282,0
36283,0
36284,1
36285,0
36286,0
36287,0
36288,1
36289,1
36290,1
36291,0
36292,1
36293,1
36294,1
36295,1
36296,0
36297,1
36298,0
36299,0
36300,0
36301,1
36302,0
36303,0
36304,1
36305,1
36306,0
36307,0
36308,0
36309,1
36310,1
36311,0
36312,0
36313,0
36314,1
36315,1
36316,0
36317,1
36318,1
36319,0
36320,1
36321,0
36322,1
36323,1
36324,1
36325,0
36326,0
36327,0
36328,0
36329,1
36330,0
36331,1
36332,1
36333,0
36334,1
36335,0
36336,0
36337,0
36338,0
36339,0
36340,1
36341,0
36342,0
36343,0
36344,0
36345,0
36346,0
36347,0
36348,1
36349,0
36350,1
36351,0
36352,1
36353,1
36354,0
36355,0
36356,0
36357,1
36358,1
36359,0
36360,0
36361,0
36362,0
36363,0
36364,0
36365,0
36366,0
36367,1
36368,0
36369,1
36370,0
36371,0
36372,1
36373,1
36374,1
36375,1
36376,0
36377,0
36378,0
36379,0
36380,1
36381,0
36382,1
36383,0
36384,1
36385,1
36386,1
36387,0
36388,0
36389,1
36390,0
36391,0
36392,0
36393,0
36394,1
36395,0
36396,1
36397,0
36398,1
36399,1
36400,0
36401,1
36402,1
36403,0
36404,0
36405,0
36406,1
36407,1
36408,0
36409,0
36410,0
36411,0
36412,0
36413,1
36414,0
36415,0
36416,0
36417,0
36418,1
36419,1
36420,1
36421,0
36422,0
36423,0
36424,1
36425,1
36426,0
36427,1
36428,1
36429,0
36430,1
36431,0
36432,0
36433,0
36434,0
36435,1
36436,1
36437,0
36438,0
36439,0
36440,0
36441,0
36442,0
36443,0
36444,0
36445,0
36446,1
36447,0
36448,0
36449,1
36450,0
36451,0
36452,0
36453,1
36454,1
36455,1
36456,0
36457,0
36458,1
36459,0
36460,1
36461,1
36462,0
36463,0
36464,0
36465,1
36466,1
36467,0
36468,0
36469,0
36470,1
36471,0
36472,1
36473,1
36474,1
36475,0
36476,1
36477,0
36478,1
36479,1
36480,0
36481,0
36482,0
36483,0
36484,0
36485,0
36486,0
36487,0
36488,1
36489,1
36490,1
36491,1
36492,0
36493,1
36494,1
36495,0
36496,0
36497,1
36498,1
36499,0
36500,0
36501,0
36502,1
36503,1
36504,1
36505,0
36506,0
36507,0
36508,0
36509,1
36510,1
36511,1
36512,1
36513,0
36514,1
36515,0
36516,0
36517,1
36518,0
36519,1
36520,0
36521,0
36522,1
36523,1
36524,0
36525,1
36526,0
36527,1
36528,0
36529,0
36530,0
36531,1
36532,0
36533,1
36534,0
36535,0
36536,0
36537,0
36538,1
36539,1
36540,1
36541,1
36542,1
36543,0
36544,1
36545,0
36546,1
36547,0
36548,1
36549,1
36550,0
36551,1
36552,1
36553,1
36554,1
36555,0
36556,1
36557,1
36558,0
36559,1
36560,1
36561,1
36562,1
36563,0
36564,1
36565,1
36566,0
36567,1
36568,0
36569,0
36570,1
36571,1
36572,1
36573,0
36574,1
36575,1
36576,1
36577,1
36578,0
36579,0
36580,0
36581,0
36582,1
36583,0
36584,1
36585,0
36586,1
36587,0
36588,1
36589,0
36590,1
36591,0
36592,0
36593,1
36594,0
36595,1
36596,1
36597,0
36598,0
36599,0
36600,1
36601,1
36602,0
36603,1
36604,1
36605,0
36606,1
36607,0
36608,0
36609,1
36610,1
36611,1
36612,0
36613,1
36614,0
36615,0
36616,1
36617,0
36618,1
36619,1
36620,1
36621,1
36622,0
36623,0
36624,0
36625,1
36626,1
36627,1
36628,0
36629,1
36630,1
36631,1
36632,1
36633,0
36634,0
36635,0
36636,0
36637,0
36638,1
36639,0
36640,1
36641,1
36642,0
36643,0
36644,1
36645,1
36646,1
36647,1
36648,0
36649,1
36650,1
36651,1
36652,1
36653,0
36654,1
36655,0
36656,0
36657,1
36658,1
36659,0
36660,1
36661,1
36662,1
36663,1
36664,1
36665,0
36666,0
36667,0
36668,0
36669,1
36670,1
36671,1
36672,0
36673,0
36674,1
36675,0
36676,0
36677,0
36678,1
36679,1
36680,1
36681,0
36682,1
36683,1
36684,1
36685,0
36686,1
36687,0
36688,0
36689,1
36690,0
36691,0
36692,0
36693,1
36694,1
36695,0
36696,0
36697,0
36698,1
36699,1
36700,0
36701,1
36702,0
36703,1
36704,0
36705,0
36706,0
36707,0
36708,1
36709,0
36710,0
36711,1
36712,1
36713,0
36714,0
36715,1
36716,0
36717,1
36718,1
36719,0
36720,1
36721,1
36722,1
36723,1
36724,1
36725,1
36726,1
36727,1
36728,1
36729,0
36730,0
36731,0
36732,0
36733,1
36734,1
36735,0
36736,1
36737,0
36738,0
36739,0
36740,0
36741,0
36742,1
36743,0
36744,0
36745,0
36746,1
36747,0
36748,0
36749,1
36750,0
36751,1
36752,1
36753,0
36754,1
36755,1
36756,1
36757,0
36758,1
36759,1
36760,0
36761,1
36762,1
36763,1
36764,0
36765,0
36766,1
36767,0
36768,0
36769,0
36770,0
36771,1
36772,0
36773,0
36774,0
36775,0
36776,0
36777,1
36778,1
36779,0
36780,1
36781,0
36782,0
36783,1
36784,0
36785,1
36786,1
36787,0
36788,1
36789,0
36790,0
36791,0
36792,0
36793,0
36794,1
36795,0
36796,0
36797,0
36798,1
36799,0
36800,0
36801,1
36802,0
36803,0
36804,0
36805,1
36806,1
36807,1
36808,1
36809,0
36810,1
36811,0
36812,0
36813,1
36814,0
36815,0
36816,0
36817,0
36818,0
36819,1
36820,0
36821,0
36822,1
36823,1
36824,1
36825,1
36826,1
36827,1
36828,0
36829,1
36830,1
36831,1
36832,1
36833,0
36834,0
36835,0
36836,1
36837,1
36838,1
36839,1
36840,0
36841,1
36842,1
36843,1
36844,0
36845,0
36846,0
36847,0
36848,1
36849,0
36850,1
36851,1
36852,0
36853,0
36854,1
36855,1
36856,1
36857,1
36858,0
36859,0
36860,0
36861,0
36862,0
36863,1
36864,1
36865,1
36866,0
36867,0
36868,1
36869,1
36870,0
36871,1
36872,0
36873,0
36874,1
36875,0
36876,0
36877,0
36878,1
36879,1
36880,0
36881,1
36882,0
36883,0
36884,1
36885,0
36886,0
36887,1
36888,0
36889,1
36890,1
36891,0
36892,0
36893,0
36894,1
36895,0
36896,1
36897,1
36898,1
36899,1
36900,1
36901,1
36902,0
36903,1
36904,0
36905,0
36906,1
36907,0
36908,0
36909,0
36910,0
36911,0
36912,0
36913,0
36914,0
36915,0
36916,1
36917,0
36918,0
36919,1
36920,1
36921,0
36922,1
36923,1
36924,0
36925,1
36926,1
36927,0
36928,1
36929,1
36930,0
36931,0
36932,1
36933,0
36934,0
36935,1
36936,0
36937,0
36938,1
36939,0
36940,0
36941,1
36942,1
36943,0
36944,0
36945,0
36946,1
36947,1
36948,1
36949,0
36950,1
36951,1
36952,0
36953,0
36954,1
36955,1
36956,0
36957,1
36958,0
36959,0
36960,1
36961,0
36962,0
36963,1
36964,1
36965,0
36966,0
36967,0
36968,0
36969,0
36970,0
36971,0
36972,1
36973,0
36974,0
36975,1
36976,0
36977,1
36978,0
36979,0
36980,0
36981,0
36982,0
36983,0
36984,0
36985,0
36986,1
36987,1
36988,1
36989,1
36990,0
36991,1
36992,1
36993,1
36994,0
36995,0
36996,1
36997,1
36998,0
36999,0
37000,0
37001,1
37002,0
37003,1
37004,1
37005,0
37006,1
37007,0
37008,1
37009,1
37010,0
37011,1
37012,1
37013,1
37014,0
37015,0
37016,1
37017,1
37018,0
37019,0
37020,0
37021,1
37022,1
37023,0
37024,0
37025,0
37026,1
37027,0
37028,1
37029,1
37030,0
37031,0
37032,0
37033,1
37034,0
37035,1
37036,0
37037,1
37038,0
37039,0
37040,1
37041,0
37042,1
37043,1
37044,1
37045,0
37046,1
37047,1
37048,1
37049,0
37050,1
37051,0
37052,0
37053,1
37054,1
37055,0
37056,0
37057,0
37058,1
37059,0
37060,0
37061,0
37062,0
37063,0
37064,1
37065,0
37066,0
37067,0
37068,1
37069,0
37070,0
37071,0
37072,0
37073,1
37074,0
37075,1
37076,0
37077,1
37078,1
37079,0
37080,0
37081,1
37082,1
37083,1
37084,0
37085,1
37086,0
37087,0
37088,0
37089,0
37090,0
37091,1
37092,0
37093,0
37094,1
37095,1
37096,1
37097,0
37098,1
37099,1
37100,0
37101,1
37102,0
37103,0
37104,1
37105,1
37106,0
37107,1
37108,1
37109,1
37110,0
37111,1
37112,1
37113,0
37114,1
37115,1
37116,0
37117,1
37118,1
37119,0
37120,1
37121,0
37122,0
37123,0
37124,1
37125,1
37126,0
37127,0
37128,1
37129,0
37130,0
37131,1
37132,0
37133,1
37134,1
37135,0
37136,1
37137,0
37138,0
37139,0
37140,0
37141,0
37142,1
37143,1
37144,1
37145,1
37146,0
37147,1
37148,1
37149,0
37150,1
37151,0
37152,1
37153,0
37154,1
37155,1
37156,0
37157,0
37158,1
37159,0
37160,0
37161,0
37162,1
37163,0
37164,0
37165,0
37166,1
37167,0
37168,1
37169,1
37170,1
37171,1
37172,1
37173,1
37174,1
37175,0
37176,1
37177,1
37178,1
37179,1
37180,0
37181,1
37182,1
37183,1
37184,1
37185,0
37186,1
37187,1
37188,1
37189,1
37190,1
37191,1
37192,0
37193,0
37194,1
37195,0
37196,0
37197,0
37198,1
37199,1
37200,0
37201,1
37202,1
37203,1
37204,0
37205,0
37206,0
37207,1
37208,1
37209,1
37210,1
37211,0
37212,0
37213,0
37214,1
37215,1
37216,1
37217,1
37218,1
37219,0
37220,0
37221,1
37222,0
37223,0
37224,1
37225,1
37226,1
37227,0
37228,0
37229,0
37230,1
37231,0
37232,0
37233,1
37234,1
37235,1
37236,0
37237,0
37238,0
37239,0
37240,1
37241,0
37242,0
37243,1
37244,0
37245,0
37246,1
37247,0
37248,1
37249,0
37250,0
37251,0
37252,0
37253,0
37254,1
37255,0
37256,0
37257,1
37258,0
37259,0
37260,1
37261,1
37262,1
37263,1
37264,1
37265,0
37266,1
37267,0
37268,1
37269,1
37270,0
37271,0
37272,1
37273,1
37274,0
37275,1
37276,1
37277,1
37278,1
37279,0
37280,0
37281,1
37282,1
37283,0
37284,0
37285,0
37286,0
37287,0
37288,0
37289,0
37290,0
37291,1
37292,1
37293,1
37294,1
37295,1
37296,0
37297,1
37298,0
37299,1
37300,0
37301,1
37302,1
37303,0
37304,0
37305,1
37306,0
37307,1
37308,0
37309,0
37310,1
37311,0
37312,1
37313,1
37314,0
37315,1
37316,1
37317,1
37318,0
37319,0
37320,0
37321,0
37322,0
37323,0
37324,1
37325,0
37326,0
37327,1
37328,0
37329,0
37330,0
37331,0
37332,1
37333,0
37334,1
37335,1
37336,0
37337,1
37338,1
37339,0
37340,0
37341,0
37342,0
37343,0
37344,1
37345,1
37346,1
37347,1
37348,1
37349,1
37350,1
37351,1
37352,0
37353,1
37354,0
37355,1
37356,1
37357,0
37358,0
37359,1
37360,1
37361,1
37362,1
37363,0
37364,0
37365,1
37366,0
37367,0
37368,0
37369,1
37370,1
37371,1
37372,1
37373,0
37374,0
37375,1
37376,0
37377,0
37378,1
37379,1
37380,0
37381,0
37382,1
37383,1
37384,0
37385,0
37386,0
37387,0
37388,1
37389,1
37390,0
37391,0
37392,0
37393,0
37394,0
37395,1
37396,0
37397,0
37398,0
37399,0
37400,0
37401,1
37402,0
37403,0
37404,1
37405,0
37406,0
37407,1
37408,1
37409,1
37410,0
37411,0
37412,1
37413,0
37414,1
37415,0
37416,1
37417,0
37418,1
37419,1
37420,1
37421,0
37422,0
37423,0
37424,0
37425,1
37426,1
37427,1
37428,0
37429,0
37430,0
37431,0
37432,1
37433,0
37434,0
37435,1
37436,1
37437,1
37438,0
37439,0
37440,0
37441,1
37442,0
37443,0
37444,1
37445,0
37446,0
37447,0
37448,0
37449,1
37450,0
37451,1
37452,0
37453,0
37454,0
37455,1
37456,0
37457,0
37458,1
37459,0
37460,0
37461,1
37462,1
37463,0
37464,1
37465,1
37466,0
37467,0
37468,0
37469,1
37470,1
37471,0
37472,0
37473,1
37474,1
37475,0
37476,0
37477,0
37478,1
37479,0
37480,1
37481,0
37482,0
37483,0
37484,1
37485,0
37486,1
37487,0
37488,0
37489,0
37490,1
37491,1
37492,0
37493,1
37494,1
37495,0
37496,0
37497,1
37498,1
37499,0
37500,0
37501,1
37502,0
37503,0
37504,1
37505,0
37506,0
37507,1
37508,1
37509,0
37510,0
37511,1
37512,1
37513,0
37514,1
37515,1
37516,1
37517,1
37518,1
37519,1
37520,0
37521,0
37522,0
37523,1
37524,0
37525,0
37526,1
37527,0
37528,0
37529,1
37530,0
37531,0
37532,0
37533,0
37534,1
37535,0
37536,0
37537,0
37538,0
37539,1
37540,0
37541,0
37542,0
37543,1
37544,0
37545,1
37546,0
37547,1
37548,0
37549,0
37550,1
37551,1
37552,1
37553,1
37554,0
37555,0
37556,1
37557,0
37558,0
37559,1
37560,1
37561,0
37562,1
37563,1
37564,1
37565,0
37566,0
37567,0
37568,0
37569,1
37570,1
37571,0
37572,0
37573,0
37574,0
37575,1
37576,0
37577,0
37578,1
37579,1
37580,1
37581,0
37582,0
37583,1
37584,1
37585,0
37586,0
37587,0
37588,1
37589,1
37590,1
37591,1
37592,0
37593,0
37594,1
37595,0
37596,0
37597,0
37598,1
37599,0
37600,1
37601,1
37602,1
37603,1
37604,0
37605,0
37606,1
37607,0
37608,1
37609,0
37610,1
37611,0
37612,0
37613,0
37614,0
37615,0
37616,0
37617,0
37618,0
37619,0
37620,0
37621,0
37622,0
37623,0
37624,1
37625,0
37626,0
37627,0
37628,0
37629,0
37630,1
37631,0
37632,1
37633,1
37634,1
37635,0
37636,0
37637,0
37638,0
37639,0
37640,1
37641,0
37642,1
37643,1
37644,0
37645,0
37646,1
37647,1
37648,0
37649,0
37650,0
37651,0
37652,0
37653,1
37654,0
37655,0
37656,1
37657,0
37658,0
37659,1
37660,1
37661,0
37662,0
37663,0
37664,0
37665,0
37666,1
37667,0
37668,1
37669,0
37670,0
37671,1
37672,1
37673,0
37674,0
37675,1
37676,0
37677,1
37678,1
37679,0
37680,0
37681,1
37682,1
37683,0
37684,1
37685,0
37686,0
37687,0
37688,0
37689,0
37690,1
37691,0
37692,0
37693,0
37694,1
37695,0
37696,1
37697,1
37698,1
37699,0
37700,0
37701,1
37702,0
37703,1
37704,0
37705,1
37706,1
37707,0
37708,0
37709,0
37710,0
37711,1
37712,0
37713,0
37714,1
37715,0
37716,1
37717,0
37718,0
37719,1
37720,0
37721,0
37722,0
37723,0
37724,1
37725,0
37726,0
37727,0
37728,0
37729,0
37730,0
37731,0
37732,1
37733,1
37734,1
37735,1
37736,1
37737,0
37738,1
37739,1
37740,1
37741,1
37742,1
37743,1
37744,0
37745,1
37746,0
37747,1
37748,0
37749,1
37750,0
37751,1
37752,1
37753,0
37754,1
37755,0
37756,0
37757,0
37758,0
37759,1
37760,0
37761,1
37762,0
37763,1
37764,0
37765,1
37766,0
37767,1
37768,0
37769,0
37770,0
37771,0
37772,0
37773,1
37774,1
37775,0
37776,0
37777,1
37778,0
37779,0
37780,0
37781,0
37782,1
37783,1
37784,1
37785,0
37786,1
37787,0
37788,1
37789,0
37790,0
37791,1
37792,1
37793,1
37794,0
37795,0
37796,1
37797,0
37798,0
37799,0
37800,0
37801,1
37802,0
37803,0
37804,1
37805,1
37806,0
37807,0
37808,0
37809,1
37810,0
37811,1
37812,0
37813,0
37814,0
37815,0
37816,1
37817,0
37818,0
37819,0
37820,0
37821,0
37822,1
37823,0
37824,1
37825,0
37826,0
37827,0
37828,0
37829,1
37830,1
37831,1
37832,1
37833,0
37834,1
37835,1
37836,0
37837,1
37838,0
37839,1
37840,0
37841,0
37842,1
37843,0
37844,0
37845,0
37846,1
37847,0
37848,1
37849,0
37850,1
37851,1
37852,1
37853,0
37854,1
37855,0
37856,0
37857,1
37858,0
37859,0
37860,1
37861,1
37862,0
37863,1
37864,1
37865,0
37866,1
37867,0
37868,1
37869,1
37870,0
37871,1
37872,0
37873,0
37874,1
37875,1
37876,0
37877,0
37878,0
37879,1
37880,0
37881,1
37882,1
37883,1
37884,0
37885,0
37886,0
37887,0
37888,0
37889,1
37890,0
37891,0
37892,0
37893,0
37894,1
37895,1
37896,0
37897,0
37898,1
37899,1
37900,0
37901,1
37902,0
37903,1
37904,1
37905,0
37906,1
37907,0
37908,1
37909,1
37910,1
37911,0
37912,0
37913,1
37914,1
37915,1
37916,1
37917,0
37918,0
37919,0
37920,0
37921,0
37922,0
37923,1
37924,0
37925,0
37926,1
37927,1
37928,1
37929,1
37930,1
37931,1
37932,0
37933,1
37934,0
37935,0
37936,1
37937,1
37938,1
37939,0
37940,1
37941,0
37942,1
37943,0
37944,0
37945,0
37946,1
37947,1
37948,1
37949,1
37950,1
37951,0
37952,0
37953,0
37954,0
37955,1
37956,1
37957,0
37958,0
37959,1
37960,1
37961,0
37962,0
37963,0
37964,0
37965,0
37966,0
37967,0
37968,1
37969,0
37970,0
37971,0
37972,0
37973,1
37974,0
37975,1
37976,0
37977,1
37978,0
37979,1
37980,0
37981,0
37982,0
37983,1
37984,0
37985,1
37986,1
37987,1
37988,1
37989,1
37990,1
37991,0
37992,0
37993,0
37994,0
37995,0
37996,0
37997,0
37998,1
37999,1
38000,1
38001,0
38002,0
38003,0
38004,0
38005,1
38006,0
38007,0
38008,1
38009,0
38010,1
38011,0
38012,0
38013,0
38014,0
38015,0
38016,0
38017,1
38018,1
38019,1
38020,0
38021,0
38022,1
38023,0
38024,1
38025,1
38026,1
38027,1
38028,1
38029,0
38030,0
38031,0
38032,1
38033,1
38034,1
38035,0
38036,1
38037,0
38038,0
38039,1
38040,1
38041,1
38042,1
38043,0
38044,0
38045,1
38046,0
38047,0
38048,0
38049,1
38050,0
38051,0
38052,0
38053,0
38054,1
38055,0
38056,1
38057,0
38058,0
38059,0
38060,0
38061,0
38062,1
38063,1
38064,0
38065,1
38066,1
38067,0
38068,1
38069,0
38070,1
38071,1
38072,0
38073,0
38074,1
38075,0
38076,1
38077,0
38078,0
38079,1
38080,1
38081,0
38082,1
38083,1
38084,0
38085,1
38086,0
38087,1
38088,1
38089,1
38090,0
38091,1
38092,1
38093,0
38094,0
38095,1
38096,1
38097,0
38098,1
38099,0
38100,0
38101,0
38102,1
38103,1
38104,0
38105,1
38106,1
38107,0
38108,0
38109,0
38110,0
38111,0
38112,1
38113,0
38114,1
38115,1
38116,1
38117,0
38118,0
38119,1
38120,0
38121,0
38122,0
38123,1
38124,1
38125,0
38126,0
38127,0
38128,1
38129,1
38130,0
38131,0
38132,0
38133,1
38134,1
38135,0
38136,0
38137,0
38138,1
38139,0
38140,0
38141,0
38142,1
38143,1
38144,1
38145,0
38146,0
38147,1
38148,0
38149,0
38150,1
38151,0
38152,1
38153,0
38154,0
38155,0
38156,0
38157,0
38158,0
38159,1
38160,1
38161,1
38162,0
38163,0
38164,0
38165,0
38166,0
38167,0
38168,1
38169,1
38170,0
38171,0
38172,1
38173,1
38174,0
38175,1
38176,0
38177,0
38178,0
38179,1
38180,0
38181,0
38182,0
38183,0
38184,0
38185,1
38186,0
38187,1
38188,1
38189,0
38190,0
38191,0
38192,0
38193,0
38194,1
38195,0
38196,0
38197,0
38198,1
38199,0
38200,0
38201,0
38202,1
38203,0
38204,0
38205,1
38206,0
38207,0
38208,1
38209,1
38210,1
38211,0
38212,0
38213,0
38214,1
38215,0
38216,1
38217,0
38218,1
38219,0
38220,1
38221,1
38222,1
38223,1
38224,1
38225,1
38226,0
38227,0
38228,0
38229,1
38230,1
38231,1
38232,0
38233,0
38234,0
38235,0
38236,0
38237,0
38238,1
38239,1
38240,0
38241,1
38242,1
38243,0
38244,1
38245,1
38246,0
38247,0
38248,1
38249,1
38250,1
38251,0
38252,0
38253,1
38254,1
38255,0
38256,1
38257,0
38258,1
38259,0
38260,0
38261,1
38262,1
38263,0
38264,1
38265,0
38266,0
38267,0
38268,1
38269,0
38270,0
38271,1
38272,0
38273,1
38274,1
38275,0
38276,0
38277,1
38278,1
38279,1
38280,0
38281,1
38282,0
38283,1
38284,0
38285,0
38286,1
38287,0
38288,0
38289,0
38290,1
38291,0
38292,0
38293,1
38294,0
38295,1
38296,1
38297,0
38298,0
38299,1
38300,1
38301,1
38302,0
38303,0
38304,1
38305,0
38306,1
38307,0
38308,1
38309,1
38310,0
38311,1
38312,0
38313,0
38314,0
38315,0
38316,0
38317,0
38318,0
38319,1
38320,0
38321,1
38322,0
38323,0
38324,0
38325,0
38326,0
38327,1
38328,1
38329,0
38330,0
38331,0
38332,1
38333,0
38334,1
38335,0
38336,1
38337,0
38338,0
38339,0
38340,0
38341,0
38342,1
38343,0
38344,1
38345,0
38346,0
38347,1
38348,0
38349,1
38350,0
38351,0
38352,0
38353,0
38354,0
38355,1
38356,0
38357,0
38358,1
38359,1
38360,1
38361,0
38362,1
38363,1
38364,0
38365,0
38366,1
38367,1
38368,1
38369,0
38370,1
38371,0
38372,1
38373,1
38374,0
38375,1
38376,0
38377,0
38378,1
38379,1
38380,1
38381,0
38382,0
38383,1
38384,1
38385,0
38386,1
38387,0
38388,0
38389,0
38390,1
38391,1
38392,1
38393,0
38394,1
38395,1
